,created_at,tweet,sentiment,label
254,11/14/2022 19:22,konflik ukrainerussia agenda g klau pbb sja gagal harap temu g,1,positif
255,11/14/2022 19:22,presiden joko widodo temu presiden amerika serikat joe biden temu presiden joko widodo harap ktt g hasil kerja konkret,15,positif
256,11/14/2022 19:21,era modern isu ekonomi prioritas,2,positif
257,11/14/2022 19:21,g,0,netral
258,11/14/2022 19:21,indonesia harap kuat kerjasama negara pascag,8,positif
259,11/14/2022 19:21,haru bangga banget footage ktt g bal wowww wowwwwwwwwww,4,positif
260,11/14/2022 19:21,isu kerja pemerintahswasta kuat bisnis g,6,positif
261,11/14/2022 19:21,presiden rwanda paul kagame serta delegasi bal hadir ktt g,0,netral
262,11/14/2022 19:21,bhw digitaliasi kembang masif indonesia manfaat wujud akses layan uang abang lapis masyarakat jalan presidensi g inklusi uang sbg isu prioritas,15,positif
263,11/14/2022 19:21,ababil ga umbies gga cerita spill besok putin absen zoho ga hadir zoom,-3,negatif
264,11/14/2022 19:21,kemarin panjang kontrak beasiswa fullbright indous pas g cmm janji kerjasama bidang seni indonesiakorsel janji kerja uni eropa pas g,14,positif
265,11/14/2022 19:21,ktt g bawa pengaruh indonesia mata dunia,3,positif
266,11/14/2022 19:21,presiden turki erdogan ktt g bal pakai mobil antipeluru tahan bom,3,positif
267,11/14/2022 19:21,g greget absen presiden rusia pimpin korea utara,-3,negatif
268,11/14/2022 19:21,hebat ganjar sibuk bal cek nama bicara side event g kayak,2,positif
269,11/14/2022 19:21,g kasihan buzer tidak bohong,4,positif
270,11/14/2022 19:21,saking krusial umkm ekonomi indonesia presidensi g indonesia kembang umkm salah entas miskin,-6,negatif
271,11/14/2022 19:20,presiden jokowi temu bilateral presiden turki recep tayyib erdogan the apurva kempinski bal senin november presiden ri apresiasi turki kontribusi g,2,positif
272,11/14/2022 19:20,menkominfo johnny g plate media center siap media nyaman jadwal ktt g kerja maraton padat atur nyaman,15,positif
273,11/14/2022 19:20,masif digitalisasi indonesia wujud akses layan uang lapis masyarakat hal presidensi g bawa isu prioritas inklusi uang,8,positif
274,11/14/2022 19:20,keren banget ktt g bal,1,positif
275,11/14/2022 19:20,idih gembira gaikutan g,2,positif
276,11/14/2022 19:20,manfaat indonesia presidensi g manfaat ekonomi bangun sosial politik,13,positif
277,11/14/2022 19:20,g tuju wujud tumbuh global kuat lanjut simbang inklusif,10,positif
278,11/14/2022 19:20,anggota g hadir delegasi kemenkumham bal total delegasi,-9,negatif
279,11/14/2022 19:20,ktt g gelar selasarabu november,2,positif
280,11/14/2022 19:20,konferensi tingkat ktt g temu puncak kepala negarapemerintahan anggota g indonesia pilih presidensi tuan rumah,0,netral
281,11/14/2022 19:20,g tipu kacung as,0,netral
282,11/14/2022 19:20,syukur joe biden xi jinping temu ktt g sby better world is always possible,9,positif
283,11/14/2022 19:20,g non jabat ketemu beliau realitanya gaul luasdah,-5,negatif
284,11/14/2022 19:20,sukses ktt g bal moga lancar,8,positif
285,11/14/2022 19:20,tawar undang fakta anies baswedan terima lontar gagas g simak dunia cermat sedang apa kaleng minyak,-2,negatif
286,11/14/2022 19:20,g si cuy,0,netral
287,11/14/2022 19:20,sumbet,0,netral
288,11/14/2022 19:20,fasilitas khusus jurnalis asing masuk indonesia fasilitas bebas visa kunjung bvk visa on arrival,0,netral
289,11/14/2022 19:20,konferensi bumn g profesor harvard peran bri bank kuat umkm,4,positif
290,11/14/2022 19:20,ktt g bal tingkat yakin pulih ekonomi global,4,positif
291,11/14/2022 19:20,bri jaring indonesia bank unggul sektor mikro lembaga dunia coba fokus sektor tidak sukses bri,-5,negatif
292,11/14/2022 19:20,g ri negara asean sepakat konektivitas bayar digital,5,positif
293,11/14/2022 19:19,kemarin banget bilang g ga manfaat wkwwk ketawain,-4,negatif
294,11/14/2022 19:19,sukses ktt g laksana indonesia,3,positif
295,11/14/2022 19:19,telekomunikasi tlkm jamin tidak bocor data ktt g,-9,negatif
296,11/14/2022 19:19,simak bincang lengkap kanal youtube nalar episode values peran nilainilai bijak bangun,10,positif
297,11/14/2022 19:19,wakapolda jatim ikut video conference pimpin wakapolri agenda rapat koordinasi aman ktt g bal sabtu november rupatama meru mapolda jatim,-1,negatif
298,11/14/2022 19:19,g,0,netral
299,11/14/2022 19:19,lohpak ga upload medsos undang g,2,positif
300,11/14/2022 19:19,wisnu upaya presidensi g masyarakat luas,4,positif
301,11/14/2022 19:19,perdana menteri inggrisrishi sunaktiba bal senin november menghadiriktt g,0,netral
302,11/14/2022 19:19,g yaela nis bersihin kali nunggu perintah adil,5,positif
303,11/14/2022 19:18,g indonesia,0,netral
304,11/14/2022 19:18,bsok g huh aktivitas batas sinyal batas,-6,negatif
305,11/14/2022 19:18,dukung g indonesia maju,4,positif
306,11/14/2022 19:18,menteri hubung prasarana bandara dukung indonesia tempat pesawat vvip delegasi serta ktt g indonesia,0,netral
307,11/14/2022 19:18,tni al siaga kapal perang keliling pulau bal aman ktt g,-6,negatif
308,11/14/2022 19:18,stand up comedy promosi presidensi g,0,netral
309,11/14/2022 19:18,formula e ga disupport blas pas g gaya pakai mobil listrik,4,positif
310,11/14/2022 19:18,indonesia kenal dunia ktt g,4,positif
311,11/14/2022 19:18,presentasi g indonesia transformasi digital solusi umkm bawa peluangpeluang tahan kelas,-1,negatif
312,11/14/2022 19:18,road to g soe international conference bal oktober prof jay rosengard adjunct lecturer harvard kennedy school sebut target inklusi uang usung otoritas jasa uang ojk capai indonesia,3,positif
313,11/14/2022 19:18,video momen pimpin dunia bal hadir ktt g,3,positif
314,11/14/2022 19:18,utma fotografer sdh standby mengmbil video an foto dukung memblowup peran anis g angkat langit,10,positif
315,11/14/2022 19:18,buset acara dijadiin bahan fantasi g biarin emang bodoh diboongin neng,-3,negatif
316,11/14/2022 19:17,wisnu efektif promosi presidensi g stand up comedy,5,positif
317,11/14/2022 19:17,moga sukses helat ktt g bal,4,positif
318,11/14/2022 19:17,pandemic fund salah langkah konkret presidensi g indonesia dana harap katalisator dukung dunia masyarakat global hadap pandemi,10,positif
319,11/14/2022 19:17,jr g wkwkw duta bsar doank dongo,0,netral
320,11/14/2022 19:17,idha berita anis g medsos iya media mainstream kelas metrotv tvone corong dukung anis ga berita anis bicara g sempat bual anis org hebat,-10,negatif
321,11/14/2022 19:17,dukung helat ktt g indonesia,4,positif
322,11/14/2022 19:17,trus bicara g ketemu biden jokowi salam oh bicara iya salam,1,positif
323,11/14/2022 19:17,standup comedy komedi tunggal salah bentuk komunikasi potensial promosi isu presidensi g indonesia masyarakat,4,positif
324,11/14/2022 19:17,mkutano wa bal utajadili masuala muhimu iya kimataifa katika vikao vya kazi usalama wa chakula na nishati afya mabadiliko iya kidijitali hizi baadhi iya juhudi za india katika kuhakikisha usalama wa chakula na nishati india,0,netral
325,11/14/2022 19:17,bicara sungguh forum g bal kemarin aku undang bicara diketawain nama wan bohong,-7,negatif
326,11/14/2022 19:16,asn menteri esdm luncur buku think together for stronger energy dukung sukses acara g,7,positif
327,11/14/2022 19:16,infrastruktur stasiun isi kendara listrik spklu pasang kawasan selenggara ktt g indonesia konten lengkap oleh,11,positif
328,11/14/2022 19:16,rangkai acara utama g bal sisi keluarga temu busuk rumah citra garden extension kalideres jakarta barat simak isu pekan mmc,4,positif
329,11/14/2022 19:16,salah isu prioritas bahas sesi diskusi peran bumn luas uang inklusif trade investment industry working group tiiwg inklusi uang,1,positif
330,11/14/2022 19:16,aya sauya open promo izin pulau dewata sukses ktt g promoter mentor cc aya sauya reply sukses ktt g,10,positif
331,11/14/2022 19:16,industri minggu gila industri zhao temu pimpin ktt g bal,5,positif
332,11/14/2022 19:16,emang g mana hutwajarlah sijokowi pribumi bertamuhal banggain,0,netral
333,11/14/2022 19:16,anko side event acara samping acara resmi g inti deketin cari project ketemu maklum bandar kabur,-7,negatif
334,11/14/2022 19:16,wisnu bagus presidensi g,2,positif
335,11/14/2022 19:16,g tibatibatenis ronaldo mu f max weekend gilaa,0,netral
336,11/14/2022 19:16,dampak ekonomi presidensi g indonesia,-3,negatif
337,11/14/2022 19:16,bri jaring indonesia bank unggul sektor mikro lembaga dunia coba fokus sektor tidak sukses bri prof jay,-5,negatif
338,11/14/2022 19:16,presiden jokowi temu bilateral perdana menteri pm jepang fumio kishida the apurva kempinski nusa bal senin november presiden jokowi ajak pm kishida bersamasama sukses ktt g hasil deklarasi,6,positif
339,11/14/2022 19:16,optimalisasi umkm transformasi bumn sbg agent of development sorot dlm talkshow securing strong and sustainable growth through msme segment acara trade investment industry working group tiiwg road to g soe international conference,-5,negatif
340,11/14/2022 19:16,jatuh istri anies berita g auto kalah rating goreng buzzerrp,-4,negatif
341,11/14/2022 19:16,perdana menteri australia bal hadir ktt g november,2,positif
342,11/14/2022 19:15,stand up comedy promosi presidensi g,0,netral
343,11/14/2022 19:15,jelang agenda utama g november pertamina patra niaga subholding commercial trading pt pertamina persero siap rangka layan pasok energi bal jalan aman,9,positif
344,11/14/2022 19:15,bssn jaga aman siber gelar kkt g,4,positif
345,11/14/2022 19:15,g temu receh temu resmi g,2,positif
346,11/14/2022 19:15,gak bri efektif dongkrak inklusi uang indonesia loh konsep hybrid bank,5,positif
347,11/14/2022 19:15,sajak tebak deklarasi bal numpang heboh g,3,positif
348,11/14/2022 19:15,hadir kotak misterius samping spklu area lokasi ktt g timbul tanda masyarakat spekulasi kotak mesin generator diesel,-13,negatif
349,11/14/2022 19:15,doa presidensi gagal hasil komunike biar orang kerja tidak gede bacot,2,positif
350,11/14/2022 19:15,optimalisasi umkm transformasi bumn sebagaiagent of developmentmenjadi sorot dalamtalkshow securing strong and sustainable growth through msme segmentdalam acaratrade investment industry working group tiiwg road to g,0,netral
351,11/14/2022 19:15,moga ktt g lancar jaya,9,positif
352,11/14/2022 19:15,kolaborasi presidensi g indonesia hasil komitmen dana pandemi masyarakat global sehat kuat,8,positif
353,11/14/2022 19:15,inklusi uang salah isu prioritas bahas sesi diskusi peran bumn luas uang inklusif trade investment industry working group tiiwg road to g soe international conference bal senin oktober,-4,negatif
354,11/14/2022 19:15,wisnu sarana promosi presidensi g,0,netral
355,11/14/2022 19:15,g gak agenda perbokepan,0,netral
356,11/14/2022 19:15,ktt g bal tingkat yakin pulih ekonomi global,4,positif
357,11/14/2022 19:15,umkm tulang punggung ekonomi indonesia optimalisasi usaha bumn,0,netral
358,11/14/2022 19:14,ngibull mbemz g dasar babi,-4,negatif
359,11/14/2022 19:14,datang presiden china xi jinping serta delegasi bal jelang acara puncak ktt g sambut antusias warga ratus ajar berita lengkap,0,netral
360,11/14/2022 19:14,g jangan lawan arus benar jujur tidak tukar bohong,-7,negatif
361,11/14/2022 19:14,g ri tv jago banyak bicara gak kelas banyak bicara gak linear dg hasil kerja maaf,7,positif
362,11/14/2022 19:14,g komen iya bhs inggris jelek bagus tidak hina,-3,negatif
363,11/14/2022 19:14,konsisten hadir infrastruktur digital lengkap telkomsel dukung agenda perintah indonesia digital transformation expo dte momen presidensi g indonesia,8,positif
364,11/14/2022 19:14,mas ga hadir g sibuk iya citra melulu iya bang anies kang ridwan kamil ga undang,2,positif
365,11/14/2022 19:14,elon musk perhati ngetwit materi acara g barusan iya,0,netral
366,11/14/2022 19:14,berita g tutup meyden oceh bang do,-4,negatif
367,11/14/2022 19:14,promosi presidensi g stand up comedy,0,netral
368,11/14/2022 19:14,g tolol bong,-5,negatif
369,11/14/2022 19:14,presiden turki bal hadir ktt g november,2,positif
370,11/14/2022 19:14,prof jay sebut tidak usaha perban dunia tanding kerja bri daya umkm segmen mikro,-7,negatif
371,11/14/2022 19:13,fitz g darah campur turun alhamdulillah tidak peking,10,positif
372,11/14/2022 19:13,gak percaya undang gak bodoh iya mau undang anies pinter banget iya cari pas gitu pencintraan,12,positif
373,11/14/2022 19:13,g undang henti bohong tuhan tegur,-2,negatif
374,11/14/2022 19:13,alih isu g indonesia,-1,negatif
375,11/14/2022 19:13,g elon musk mati lampu pas zoom listrik kepake mobil tesla rumah dibiarin mati lampu,23,positif
376,11/14/2022 19:13,maju g nat id jakarta juang vs fakta,0,netral
377,11/14/2022 19:13,media center akses november jurnalis akreditasi oleh id badge media ktt g indonesia konten lengkap oleh,1,positif
378,11/14/2022 19:13,capai selaras salah agenda prioritas presidensi g indonesia inklusi uang utama kait teknologi digital akses biaya umkm,6,positif
379,11/14/2022 19:13,gak jaman soeharto acara apec indonesia segani dunia telah gak presiden segani jokowi bikin g indonesia,-1,negatif
380,11/14/2022 19:13,stand up comedy promosi presidensi g,0,netral
381,11/14/2022 19:12,pimpin negara g bal pesawat unggul masingmasing negara intip yuk pesawat pimpin negara g,-2,negatif
382,11/14/2022 19:12,waras pa anis gub gagal sedang apa coba undang helat g isi salah acara internasional gagal junjung buzzerrp wara wiri mna mna rawa copras capres ga sklipun undang kelas internasional,-14,negatif
383,11/14/2022 19:12,aman ktt g tni al siaga kapal perang,-6,negatif
384,11/14/2022 19:12,segmen umkm jay sorot peran pt bank rakyat indonesia persero tbk main utama daya umkm indonesia,2,positif
385,11/14/2022 19:12,jakarta rajin sepatu sutra pasuruan sempat pamer hasil rajin ktt g indonesia bal,11,positif
386,11/14/2022 19:12,jokowi temu presiden amerika serikat joe biden the apurva kempinski bal temu jokowi terima kasih hadir presiden biden ktt g indonesia,10,positif
387,11/14/2022 19:12,intip teknologi canggih korlantas pantau lancar jalur tamu vvip ktt g bal com,2,positif
388,11/14/2022 19:12,kemudi latih kendara mobil listrik ktt g,7,positif
389,11/14/2022 19:12,g ekonomi indonesia cepat pulih,3,positif
390,11/14/2022 19:12,acara bloomberg saudara laki side event kali g,0,netral
391,11/14/2022 19:12,dukung penuh ktt g,4,positif
392,11/14/2022 19:12,mantap elon musk tamu g,5,positif
393,11/14/2022 19:12,manfaat indonesia presidensi g,5,positif
394,11/14/2022 19:12,sukses labuh gedung vvip siap sambut hangat datang delegasi g,6,positif
395,11/14/2022 19:12,komitmen brsama mendung helat g,-3,negatif
396,11/14/2022 19:12,moga g jual ikn laku bonus hgb bebas pajak bonus mobil esemka tidak laku,-1,negatif
397,11/14/2022 19:12,presiden temu presiden amerika serikat joe biden temu presiden joko widodo harap ktt g hasil kerja konkret,15,positif
398,11/14/2022 19:12,g bohong doang bud,-4,negatif
399,11/14/2022 19:12,momentum transformasi digital usaha bumn tunjuk dampak positif tumbuh bisnis dampak sosial masyarakat,9,positif
400,11/14/2022 19:12,tarik heru bulan jabat pikir proses koord menhub langsung jadi fase tunggu proses selesai tidak era anies he,3,positif
401,11/14/2022 19:12,prof jay bumn salah lokomotif ekonomi indonesia,-4,negatif
402,11/14/2022 19:12,g ri tv hahahaha hati bacot anies kelas beda banyak bicara jago ente koh jamban mukidi,3,positif
403,11/14/2022 19:11,tagar tagar tanda takut cebong produsen film porno launching undang anies ga mkn bagai ikut beliau bicara g,-13,negatif
404,11/14/2022 19:11,moga g indonesia lancar berkah,9,positif
405,11/14/2022 19:11,lanjut hadir ktt g senin lanyalla damping anggota dpd ri aceh fachrul razi staf khusus ketua dpd ri brigjen pol amostian staf ahli ketua dpd ri baso juherman,-1,negatif
406,11/14/2022 19:11,lanjut temu sherpa g empat temu songsong ktt g presidensi g indonesia langsung jimbaran bal november ketua dpd ri bandara ngurah rai bal,7,positif
407,11/14/2022 19:11,lanjut rekomendasi baik tetap kepala negara perintah negara anggota g ktt g senator jawa timur indonesia jalan rekomendasi,5,positif
408,11/14/2022 19:11,lanjut lanyalla tantang global isu ekonomi nonfinansial pecah putus tingkat sherpa g salah workstream komitmen tingkat sherpa harap,1,positif
409,11/14/2022 19:11,pilih daftar undang acara samping g,-3,negatif
